longitude,latitude,display_c,forecast_c,observed_c,average_c,anomaly_c,previous_day_c,previous_diff_c,source_date,target_date
141.40600,45.87500,-1.21,17.00,,18.21,-1.21,16.32,+0.68,,2026-09-27
141.46900,45.87500,-1.21,17.00,,18.21,-1.21,16.34,+0.66,,2026-09-27
141.53100,45.87500,-1.21,17.00,,18.21,-1.21,16.35,+0.65,,2026-09-27
141.59400,45.87500,-1.22,17.00,,18.22,-1.22,16.37,+0.63,,2026-09-27
141.65600,45.87500,-1.22,17.00,,18.22,-1.22,16.39,+0.61,,2026-09-27
141.71900,45.87500,-1.22,17.00,,18.22,-1.22,16.41,+0.59,,2026-09-27
141.78100,45.87500,-1.22,17.00,,18.22,-1.22,16.43,+0.57,,2026-09-27
141.84400,45.87500,-1.35,17.00,,18.35,-1.35,16.44,+0.56,,2026-09-27
141.90600,45.87500,-1.35,17.00,,18.35,-1.35,16.46,+0.54,,2026-09-27
141.96900,45.87500,-1.35,17.00,,18.35,-1.35,16.47,+0.53,,2026-09-27
142.03100,45.87500,-1.36,16.00,,17.36,-1.36,15.48,+0.52,,2026-09-27
142.09400,45.87500,-1.36,16.00,,17.36,-1.36,15.79,+0.21,,2026-09-27
142.15600,45.87500,-1.36,16.00,,17.36,-1.36,15.79,+0.21,,2026-09-27
142.21900,45.87500,-1.37,16.00,,17.37,-1.37,15.80,+0.20,,2026-09-27
142.28100,45.87500,-1.38,16.00,,17.38,-1.38,15.80,+0.20,,2026-09-27
142.34400,45.87500,-1.38,16.00,,17.38,-1.38,15.81,+0.19,,2026-09-27
141.40600,45.82500,-1.22,17.00,,18.22,-1.22,16.31,+0.69,,2026-09-27
141.46900,45.82500,-1.22,17.00,,18.22,-1.22,16.33,+0.67,,2026-09-27
141.53100,45.82500,-1.22,17.00,,18.22,-1.22,16.34,+0.66,,2026-09-27
141.59400,45.82500,-1.23,17.00,,18.23,-1.23,16.36,+0.64,,2026-09-27
141.65600,45.82500,-1.23,17.00,,18.23,-1.23,16.39,+0.61,,2026-09-27
141.71900,45.82500,-1.23,17.00,,18.23,-1.23,16.41,+0.59,,2026-09-27
141.78100,45.82500,-1.23,17.00,,18.23,-1.23,16.44,+0.56,,2026-09-27
141.84400,45.82500,-1.23,17.00,,18.23,-1.23,16.46,+0.54,,2026-09-27
141.90600,45.82500,-1.34,17.00,,18.34,-1.34,16.48,+0.52,,2026-09-27
141.96900,45.82500,-1.35,17.00,,18.35,-1.35,16.49,+0.51,,2026-09-27
142.03100,45.82500,-1.35,17.00,,18.35,-1.35,16.50,+0.50,,2026-09-27
142.09400,45.82500,-1.36,17.00,,18.36,-1.36,16.79,+0.21,,2026-09-27
142.15600,45.82500,-1.36,16.00,,17.36,-1.36,15.80,+0.20,,2026-09-27
142.21900,45.82500,-1.37,16.00,,17.37,-1.37,15.81,+0.19,,2026-09-27
142.28100,45.82500,-1.37,16.00,,17.37,-1.37,15.81,+0.19,,2026-09-27
142.34400,45.82500,-1.38,16.00,,17.38,-1.38,15.81,+0.19,,2026-09-27
141.40600,45.77500,-1.23,17.00,,18.23,-1.23,16.30,+0.70,,2026-09-27
141.46900,45.77500,-1.23,17.00,,18.23,-1.23,16.31,+0.69,,2026-09-27
141.53100,45.77500,-1.23,17.00,,18.23,-1.23,16.33,+0.67,,2026-09-27
141.59400,45.77500,-1.24,17.00,,18.24,-1.24,16.35,+0.65,,2026-09-27
141.65600,45.77500,-1.24,17.00,,18.24,-1.24,16.38,+0.62,,2026-09-27
141.71900,45.77500,-1.24,17.00,,18.24,-1.24,16.41,+0.59,,2026-09-27
141.78100,45.77500,-1.24,17.00,,18.24,-1.24,16.45,+0.55,,2026-09-27
141.84400,45.77500,-1.24,17.00,,18.24,-1.24,16.48,+0.52,,2026-09-27
141.90600,45.77500,-1.34,17.00,,18.34,-1.34,16.51,+0.49,,2026-09-27
141.96900,45.77500,-1.34,17.00,,18.34,-1.34,16.52,+0.48,,2026-09-27
142.03100,45.77500,-1.35,17.00,,18.35,-1.35,16.53,+0.47,,2026-09-27
142.09400,45.77500,-1.35,17.00,,18.35,-1.35,16.80,+0.20,,2026-09-27
142.15600,45.77500,-1.36,17.00,,18.36,-1.36,16.81,+0.19,,2026-09-27
142.21900,45.77500,-1.36,16.00,,17.36,-1.36,15.81,+0.19,,2026-09-27
142.28100,45.77500,-1.37,16.00,,17.37,-1.37,15.82,+0.18,,2026-09-27
142.34400,45.77500,-1.38,16.00,,17.38,-1.38,15.82,+0.18,,2026-09-27
141.40600,45.72500,-1.23,17.00,,18.23,-1.23,16.28,+0.72,,2026-09-27
141.46900,45.72500,-1.24,17.00,,18.24,-1.24,16.29,+0.71,,2026-09-27
141.53100,45.72500,-1.24,17.00,,18.24,-1.24,16.31,+0.69,,2026-09-27
141.59400,45.72500,-1.25,17.00,,18.25,-1.25,16.34,+0.66,,2026-09-27
141.65600,45.72500,-1.25,18.00,,19.25,-1.25,17.37,+0.63,,2026-09-27
141.71900,45.72500,-1.25,18.00,,19.25,-1.25,17.42,+0.58,,2026-09-27
141.78100,45.72500,-1.25,18.00,,19.25,-1.25,17.46,+0.54,,2026-09-27
141.84400,45.72500,-1.25,18.00,,19.25,-1.25,17.51,+0.49,,2026-09-27
141.90600,45.72500,-1.33,18.00,,19.33,-1.33,17.54,+0.46,,2026-09-27
141.96900,45.72500,-1.34,17.00,,18.34,-1.34,16.56,+0.44,,2026-09-27
142.03100,45.72500,-1.34,17.00,,18.34,-1.34,16.57,+0.43,,2026-09-27
142.09400,45.72500,-1.35,17.00,,18.35,-1.35,16.81,+0.19,,2026-09-27
142.15600,45.72500,-1.35,17.00,,18.35,-1.35,16.82,+0.18,,2026-09-27
142.21900,45.72500,-1.36,17.00,,18.36,-1.36,16.82,+0.18,,2026-09-27
142.28100,45.72500,-1.37,16.00,,17.37,-1.37,15.83,+0.17,,2026-09-27
142.34400,45.72500,-1.37,16.00,,17.37,-1.37,15.83,+0.17,,2026-09-27
140.65600,45.67500,-1.11,18.00,,19.11,-1.11,19.76,-1.76,,2026-09-27
140.71900,45.67500,-1.12,18.00,,19.12,-1.12,19.75,-1.75,,2026-09-27
140.78100,45.67500,-1.13,18.00,,19.13,-1.13,19.75,-1.75,,2026-09-27
140.84400,45.67500,-1.15,18.00,,19.15,-1.15,19.75,-1.75,,2026-09-27
140.90600,45.67500,-1.16,18.00,,19.16,-1.16,19.75,-1.75,,2026-09-27
140.96900,45.67500,-1.17,18.00,,19.17,-1.17,19.76,-1.76,,2026-09-27
141.03100,45.67500,-1.18,18.00,,19.18,-1.18,19.76,-1.76,,2026-09-27
141.09400,45.67500,-1.19,17.00,,18.19,-1.19,17.96,-0.96,,2026-09-27
141.15600,45.67500,-1.20,17.00,,18.20,-1.20,17.88,-0.88,,2026-09-27
141.21900,45.67500,-1.22,17.00,,18.22,-1.22,17.77,-0.77,,2026-09-27
141.28100,45.67500,-1.23,18.00,,19.23,-1.23,18.63,-0.63,,2026-09-27
141.34400,45.67500,-1.23,18.00,,19.23,-1.23,17.63,+0.37,,2026-09-27
141.40600,45.67500,-1.24,18.00,,19.24,-1.24,17.25,+0.75,,2026-09-27
141.46900,45.67500,-1.25,18.00,,19.25,-1.25,17.26,+0.74,,2026-09-27
141.53100,45.67500,-1.26,18.00,,19.26,-1.26,17.28,+0.72,,2026-09-27
141.59400,45.67500,-1.26,18.00,,19.26,-1.26,17.31,+0.69,,2026-09-27
141.65600,45.67500,-1.26,18.00,,19.26,-1.26,17.35,+0.65,,2026-09-27
141.71900,45.67500,-1.26,18.00,,19.26,-1.26,17.41,+0.59,,2026-09-27
141.78100,45.67500,-1.26,18.00,,19.26,-1.26,17.48,+0.52,,2026-09-27
141.84400,45.67500,-1.25,18.00,,19.25,-1.25,17.54,+0.46,,2026-09-27
141.90600,45.67500,-1.25,18.00,,19.25,-1.25,17.59,+0.41,,2026-09-27
141.96900,45.67500,-1.33,17.00,,18.33,-1.33,16.62,+0.38,,2026-09-27
142.03100,45.67500,-1.34,17.00,,18.34,-1.34,16.82,+0.18,,2026-09-27
142.09400,45.67500,-1.34,17.00,,18.34,-1.34,16.82,+0.18,,2026-09-27
142.15600,45.67500,-1.35,17.00,,18.35,-1.35,16.83,+0.17,,2026-09-27
142.21900,45.67500,-1.36,17.00,,18.36,-1.36,16.83,+0.17,,2026-09-27
142.28100,45.67500,-1.36,17.00,,18.36,-1.36,16.84,+0.16,,2026-09-27
142.34400,45.67500,-1.37,16.00,,17.37,-1.37,15.84,+0.16,,2026-09-27
142.40600,45.67500,-1.38,16.00,,17.38,-1.38,15.85,+0.15,,2026-09-27
142.46900,45.67500,-1.39,16.00,,17.39,-1.39,15.85,+0.15,,2026-09-27
142.53100,45.67500,-1.39,16.00,,17.39,-1.39,16.32,-0.32,,2026-09-27
142.59400,45.67500,-1.40,16.00,,17.40,-1.40,16.35,-0.35,,2026-09-27
140.65600,45.62500,-1.11,18.00,,19.11,-1.11,19.75,-1.75,,2026-09-27
140.71900,45.62500,-1.12,18.00,,19.12,-1.12,19.74,-1.74,,2026-09-27
140.78100,45.62500,-1.13,18.00,,19.13,-1.13,19.74,-1.74,,2026-09-27
140.84400,45.62500,-1.14,18.00,,19.14,-1.14,19.73,-1.73,,2026-09-27
140.90600,45.62500,-1.16,18.00,,19.16,-1.16,19.73,-1.73,,2026-09-27
140.96900,45.62500,-1.17,18.00,,19.17,-1.17,19.74,-1.74,,2026-09-27
141.03100,45.62500,-1.18,18.00,,19.18,-1.18,19.75,-1.75,,2026-09-27
141.09400,45.62500,-1.20,18.00,,19.20,-1.20,19.76,-1.76,,2026-09-27
141.15600,45.62500,-1.21,18.00,,19.21,-1.21,18.95,-0.95,,2026-09-27
141.21900,45.62500,-1.22,18.00,,19.22,-1.22,18.83,-0.83,,2026-09-27
141.28100,45.62500,-1.23,18.00,,19.23,-1.23,18.68,-0.68,,2026-09-27
141.34400,45.62500,-1.24,18.00,,19.24,-1.24,17.64,+0.36,,2026-09-27
141.40600,45.62500,-1.25,18.00,,19.25,-1.25,17.22,+0.78,,2026-09-27
141.46900,45.62500,-1.26,18.00,,19.26,-1.26,17.23,+0.77,,2026-09-27
141.53100,45.62500,-1.27,18.00,,19.27,-1.27,17.24,+0.76,,2026-09-27
141.59400,45.62500,-1.27,18.00,,19.27,-1.27,17.27,+0.73,,2026-09-27
141.65600,45.62500,-1.27,18.00,,19.27,-1.27,17.32,+0.68,,2026-09-27
141.71900,45.62500,-1.27,18.00,,19.27,-1.27,17.39,+0.61,,2026-09-27
141.78100,45.62500,-1.27,18.00,,19.27,-1.27,17.49,+0.51,,2026-09-27
141.84400,45.62500,-1.26,18.00,,19.26,-1.26,17.59,+0.41,,2026-09-27
141.90600,45.62500,-1.26,18.00,,19.26,-1.26,17.67,+0.33,,2026-09-27
141.96900,45.62500,-1.33,18.00,,19.33,-1.33,17.69,+0.31,,2026-09-27
142.03100,45.62500,-1.33,17.00,,18.33,-1.33,16.83,+0.17,,2026-09-27
142.09400,45.62500,-1.34,17.00,,18.34,-1.34,16.83,+0.17,,2026-09-27
142.15600,45.62500,-1.35,17.00,,18.35,-1.35,16.84,+0.16,,2026-09-27
142.21900,45.62500,-1.36,17.00,,18.36,-1.36,16.84,+0.16,,2026-09-27
142.28100,45.62500,-1.36,17.00,,18.36,-1.36,16.85,+0.15,,2026-09-27
142.34400,45.62500,-1.37,17.00,,18.37,-1.37,16.86,+0.14,,2026-09-27
142.40600,45.62500,-1.38,16.00,,17.38,-1.38,15.86,+0.14,,2026-09-27
142.46900,45.62500,-1.39,16.00,,17.39,-1.39,16.30,-0.30,,2026-09-27
142.53100,45.62500,-1.39,16.00,,17.39,-1.39,16.34,-0.34,,2026-09-27
142.59400,45.62500,-1.40,16.00,,17.40,-1.40,16.37,-0.37,,2026-09-27
140.65600,45.57500,-1.10,18.00,,19.10,-1.10,19.74,-1.74,,2026-09-27
140.71900,45.57500,-1.12,18.00,,19.12,-1.12,19.73,-1.73,,2026-09-27
140.78100,45.57500,-1.13,18.00,,19.13,-1.13,19.72,-1.72,,2026-09-27
140.84400,45.57500,-1.14,18.00,,19.14,-1.14,19.71,-1.71,,2026-09-27
140.90600,45.57500,-1.15,18.00,,19.15,-1.15,19.71,-1.71,,2026-09-27
140.96900,45.57500,-1.17,18.00,,19.17,-1.17,19.71,-1.71,,2026-09-27
141.03100,45.57500,-1.18,18.00,,19.18,-1.18,19.73,-1.73,,2026-09-27
141.09400,45.57500,-1.20,18.00,,19.20,-1.20,19.74,-1.74,,2026-09-27
141.15600,45.57500,-1.21,18.00,,19.21,-1.21,19.77,-1.77,,2026-09-27
141.21900,45.57500,-1.22,18.00,,19.22,-1.22,18.92,-0.92,,2026-09-27
141.28100,45.57500,-1.24,18.00,,19.24,-1.24,18.74,-0.74,,2026-09-27
141.34400,45.57500,-1.25,18.00,,19.25,-1.25,18.51,-0.51,,2026-09-27
141.40600,45.57500,-1.26,18.00,,19.26,-1.26,17.76,+0.24,,2026-09-27
141.46900,45.57500,-1.27,18.00,,19.27,-1.27,17.18,+0.82,,2026-09-27
141.53100,45.57500,-1.27,18.00,,19.27,-1.27,17.18,+0.82,,2026-09-27
141.59400,45.57500,-1.28,18.00,,19.28,-1.28,17.20,+0.80,,2026-09-27
141.65600,45.57500,-1.28,18.00,,19.28,-1.28,17.25,+0.75,,2026-09-27
141.71900,45.57500,-1.28,18.00,,19.28,-1.28,17.34,+0.66,,2026-09-27
141.78100,45.57500,-1.28,18.00,,19.28,-1.28,17.48,+0.52,,2026-09-27
141.84400,45.57500,-1.27,18.00,,19.27,-1.27,17.64,+0.36,,2026-09-27
141.90600,45.57500,-1.27,18.00,,19.27,-1.27,17.76,+0.24,,2026-09-27
141.96900,45.57500,-1.32,18.00,,19.32,-1.32,17.79,+0.21,,2026-09-27
142.03100,45.57500,-1.33,18.00,,19.33,-1.33,17.85,+0.15,,2026-09-27
142.09400,45.57500,-1.34,18.00,,19.34,-1.34,17.84,+0.16,,2026-09-27
142.15600,45.57500,-1.35,18.00,,19.35,-1.35,17.85,+0.15,,2026-09-27
142.21900,45.57500,-1.35,18.00,,19.35,-1.35,17.86,+0.14,,2026-09-27
142.28100,45.57500,-1.36,17.00,,18.36,-1.36,16.87,+0.13,,2026-09-27
142.34400,45.57500,-1.37,17.00,,18.37,-1.37,16.88,+0.12,,2026-09-27
142.40600,45.57500,-1.38,17.00,,18.38,-1.38,17.28,-0.28,,2026-09-27
142.46900,45.57500,-1.39,17.00,,18.39,-1.39,17.32,-0.32,,2026-09-27
142.53100,45.57500,-1.39,16.00,,17.39,-1.39,16.36,-0.36,,2026-09-27
142.59400,45.57500,-1.40,17.00,,18.40,-1.40,17.40,-0.40,,2026-09-27
140.65600,45.52500,-1.10,18.00,,19.10,-1.10,19.72,-1.72,,2026-09-27
140.71900,45.52500,-1.11,18.00,,19.11,-1.11,19.71,-1.71,,2026-09-27
140.78100,45.52500,-1.12,18.00,,19.12,-1.12,19.70,-1.70,,2026-09-27
140.84400,45.52500,-1.14,18.00,,19.14,-1.14,19.69,-1.69,,2026-09-27
140.90600,45.52500,-1.15,18.00,,19.15,-1.15,19.68,-1.68,,2026-09-27
140.96900,45.52500,-1.17,18.00,,19.17,-1.17,19.68,-1.68,,2026-09-27
141.03100,45.52500,-1.18,19.00,,20.18,-1.18,20.69,-1.69,,2026-09-27
141.09400,45.52500,-1.20,19.00,,20.20,-1.20,20.72,-1.72,,2026-09-27
141.15600,45.52500,-1.21,18.00,,19.21,-1.21,19.75,-1.75,,2026-09-27
141.21900,45.52500,-1.23,18.00,,19.23,-1.23,19.04,-1.04,,2026-09-27
141.28100,45.52500,-1.24,18.00,,19.24,-1.24,18.85,-0.85,,2026-09-27
141.34400,45.52500,-1.25,18.00,,19.25,-1.25,18.58,-0.58,,2026-09-27
141.40600,45.52500,-1.26,18.00,,19.26,-1.26,17.78,+0.22,,2026-09-27
141.46900,45.52500,-1.27,18.00,,19.27,-1.27,17.13,+0.87,,2026-09-27
141.53100,45.52500,-1.28,18.00,,19.28,-1.28,17.11,+0.89,,2026-09-27
141.59400,45.52500,-1.29,18.00,,19.29,-1.29,17.11,+0.89,,2026-09-27
141.65600,45.52500,-1.29,18.00,,19.29,-1.29,17.14,+0.86,,2026-09-27
141.71900,45.52500,-1.29,18.00,,19.29,-1.29,17.23,+0.77,,2026-09-27
141.78100,45.52500,-1.29,18.00,,19.29,-1.29,17.40,+0.60,,2026-09-27
141.84400,45.52500,-1.28,20.00,,21.28,-1.28,19.64,+0.36,,2026-09-27
141.90600,45.52500,-1.27,20.00,,21.27,-1.27,19.83,+0.17,,2026-09-27
141.96900,45.52500,-1.32,20.00,,21.32,-1.32,19.84,+0.16,,2026-09-27
142.03100,45.52500,-1.33,18.00,,19.33,-1.33,17.86,+0.14,,2026-09-27
142.09400,45.52500,-1.34,18.00,,19.34,-1.34,17.85,+0.15,,2026-09-27
142.15600,45.52500,-1.34,18.00,,19.34,-1.34,17.87,+0.13,,2026-09-27
142.21900,45.52500,-1.35,18.00,,19.35,-1.35,17.89,+0.11,,2026-09-27
142.28100,45.52500,-1.36,18.00,,19.36,-1.36,17.90,+0.10,,2026-09-27
142.34400,45.52500,-1.37,18.00,,19.37,-1.37,17.90,+0.10,,2026-09-27
142.40600,45.52500,-1.38,17.00,,18.38,-1.38,17.30,-0.30,,2026-09-27
142.46900,45.52500,-1.38,17.00,,18.38,-1.38,17.35,-0.35,,2026-09-27
142.53100,45.52500,-1.39,17.00,,18.39,-1.39,17.39,-0.39,,2026-09-27
142.59400,45.52500,-1.40,17.00,,18.40,-1.40,17.43,-0.43,,2026-09-27
140.65600,45.47500,-1.09,18.00,,19.09,-1.09,19.71,-1.71,,2026-09-27
140.71900,45.47500,-1.10,18.00,,19.10,-1.10,19.70,-1.70,,2026-09-27
140.78100,45.47500,-1.12,18.00,,19.12,-1.12,19.68,-1.68,,2026-09-27
140.84400,45.47500,-1.13,18.00,,19.13,-1.13,19.66,-1.66,,2026-09-27
140.90600,45.47500,-1.15,19.00,,20.15,-1.15,20.64,-1.64,,2026-09-27
140.96900,45.47500,-1.16,20.00,,21.16,-1.16,21.63,-1.63,,2026-09-27
141.03100,45.47500,-1.18,20.00,,21.18,-1.18,21.65,-1.65,,2026-09-27
141.09400,45.47500,-1.19,19.00,,20.19,-1.19,20.68,-1.68,,2026-09-27
141.15600,45.47500,-1.21,19.00,,20.21,-1.21,20.73,-1.73,,2026-09-27
141.21900,45.47500,-1.22,19.00,,20.22,-1.22,20.79,-1.79,,2026-09-27
141.28100,45.47500,-1.24,18.00,,19.24,-1.24,19.00,-1.00,,2026-09-27
141.34400,45.47500,-1.25,18.00,,19.25,-1.25,18.70,-0.70,,2026-09-27
141.40600,45.47500,-1.27,18.00,,19.27,-1.27,17.85,+0.15,,2026-09-27
141.46900,45.47500,-1.28,18.00,,19.28,-1.28,17.51,+0.49,,2026-09-27
141.53100,45.47500,-1.29,18.00,,19.29,-1.29,17.05,+0.95,,2026-09-27
141.59400,45.47500,-1.29,18.00,,19.29,-1.29,17.01,+0.99,,2026-09-27
141.65600,45.47500,-1.30,20.00,,21.30,-1.30,18.99,+1.01,,2026-09-27
141.71900,45.47500,-1.30,18.00,,19.30,-1.30,17.09,+0.91,,2026-09-27
141.78100,45.47500,-1.29,18.00,,19.29,-1.29,17.27,+0.73,,2026-09-27
141.84400,45.47500,-1.28,20.00,,21.28,-1.28,19.47,+0.53,,2026-09-27
141.90600,45.47500,-1.28,20.00,,21.28,-1.28,19.69,+0.31,,2026-09-27
141.96900,45.47500,-1.26,20.00,,21.26,-1.26,19.83,+0.17,,2026-09-27
142.03100,45.47500,-1.33,20.00,,21.33,-1.33,19.84,+0.16,,2026-09-27
142.09400,45.47500,-1.34,18.00,,19.34,-1.34,17.87,+0.13,,2026-09-27
