longitude,latitude,display_c,forecast_c,observed_c,average_c,anomaly_c,previous_day_c,previous_diff_c,source_date,target_date
141.40600,45.87500,+2.05,,14.38,12.33,+2.05,12.84,+1.54,2026-09-20,2026-09-20T04:50:00+09:00
141.46900,45.87500,+2.06,,14.39,12.34,+2.06,12.85,+1.54,2026-09-20,2026-09-20T04:50:00+09:00
141.53100,45.87500,+2.06,,14.40,12.34,+2.06,12.85,+1.55,2026-09-20,2026-09-20T04:50:00+09:00
141.59400,45.87500,+2.08,,14.41,12.34,+2.08,12.85,+1.56,2026-09-20,2026-09-20T04:50:00+09:00
141.65600,45.87500,+2.10,,14.43,12.33,+2.10,12.85,+1.58,2026-09-20,2026-09-20T04:50:00+09:00
141.71900,45.87500,+2.13,,14.44,12.32,+2.13,12.84,+1.60,2026-09-20,2026-09-20T04:50:00+09:00
141.78100,45.87500,+2.16,,14.46,12.29,+2.16,12.83,+1.63,2026-09-20,2026-09-20T04:50:00+09:00
141.84400,45.87500,+2.39,,14.47,12.08,+2.39,12.69,+1.78,2026-09-20,2026-09-20T04:50:00+09:00
141.90600,45.87500,+2.45,,14.49,12.03,+2.45,12.66,+1.83,2026-09-20,2026-09-20T04:50:00+09:00
141.96900,45.87500,+2.52,,14.49,11.98,+2.52,12.61,+1.88,2026-09-20,2026-09-20T04:50:00+09:00
142.03100,45.87500,+2.58,,14.49,11.91,+2.58,12.57,+1.93,2026-09-20,2026-09-20T04:50:00+09:00
142.09400,45.87500,+2.32,,14.16,11.84,+2.32,12.52,+1.64,2026-09-20,2026-09-20T04:50:00+09:00
142.15600,45.87500,+2.40,,14.16,11.76,+2.40,12.46,+1.70,2026-09-20,2026-09-20T04:50:00+09:00
142.21900,45.87500,+2.47,,14.15,11.68,+2.47,12.40,+1.75,2026-09-20,2026-09-20T04:50:00+09:00
142.28100,45.87500,+2.55,,14.14,11.60,+2.55,12.35,+1.80,2026-09-20,2026-09-20T04:50:00+09:00
142.34400,45.87500,+2.62,,14.13,11.51,+2.62,12.28,+1.85,2026-09-20,2026-09-20T04:50:00+09:00
141.40600,45.82500,+2.01,,14.39,12.37,+2.01,12.87,+1.51,2026-09-20,2026-09-20T04:50:00+09:00
141.46900,45.82500,+2.01,,14.40,12.39,+2.01,12.88,+1.51,2026-09-20,2026-09-20T04:50:00+09:00
141.53100,45.82500,+2.02,,14.41,12.39,+2.02,12.89,+1.52,2026-09-20,2026-09-20T04:50:00+09:00
141.59400,45.82500,+2.03,,14.42,12.39,+2.03,12.89,+1.53,2026-09-20,2026-09-20T04:50:00+09:00
141.65600,45.82500,+2.05,,14.44,12.39,+2.05,12.89,+1.55,2026-09-20,2026-09-20T04:50:00+09:00
141.71900,45.82500,+2.09,,14.46,12.37,+2.09,12.88,+1.58,2026-09-20,2026-09-20T04:50:00+09:00
141.78100,45.82500,+2.13,,14.48,12.35,+2.13,12.87,+1.61,2026-09-20,2026-09-20T04:50:00+09:00
141.84400,45.82500,+2.18,,14.50,12.32,+2.18,12.85,+1.65,2026-09-20,2026-09-20T04:50:00+09:00
141.90600,45.82500,+2.41,,14.52,12.11,+2.41,12.71,+1.81,2026-09-20,2026-09-20T04:50:00+09:00
141.96900,45.82500,+2.49,,14.53,12.04,+2.49,12.66,+1.87,2026-09-20,2026-09-20T04:50:00+09:00
142.03100,45.82500,+2.56,,14.53,11.97,+2.56,12.61,+1.92,2026-09-20,2026-09-20T04:50:00+09:00
142.09400,45.82500,+2.33,,14.22,11.89,+2.33,12.56,+1.66,2026-09-20,2026-09-20T04:50:00+09:00
142.15600,45.82500,+2.41,,14.21,11.80,+2.41,12.49,+1.72,2026-09-20,2026-09-20T04:50:00+09:00
142.21900,45.82500,+2.49,,14.20,11.71,+2.49,12.43,+1.77,2026-09-20,2026-09-20T04:50:00+09:00
142.28100,45.82500,+2.56,,14.18,11.62,+2.56,12.36,+1.82,2026-09-20,2026-09-20T04:50:00+09:00
142.34400,45.82500,+2.64,,14.16,11.52,+2.64,12.30,+1.86,2026-09-20,2026-09-20T04:50:00+09:00
141.40600,45.77500,+1.97,,14.39,12.42,+1.97,12.91,+1.48,2026-09-20,2026-09-20T04:50:00+09:00
141.46900,45.77500,+1.97,,14.40,12.44,+1.97,12.92,+1.48,2026-09-20,2026-09-20T04:50:00+09:00
141.53100,45.77500,+1.97,,14.42,12.45,+1.97,12.93,+1.48,2026-09-20,2026-09-20T04:50:00+09:00
141.59400,45.77500,+1.98,,14.43,12.45,+1.98,12.94,+1.49,2026-09-20,2026-09-20T04:50:00+09:00
141.65600,45.77500,+2.01,,14.45,12.45,+2.01,12.94,+1.51,2026-09-20,2026-09-20T04:50:00+09:00
141.71900,45.77500,+2.05,,14.48,12.43,+2.05,12.93,+1.55,2026-09-20,2026-09-20T04:50:00+09:00
141.78100,45.77500,+2.10,,14.51,12.41,+2.10,12.91,+1.59,2026-09-20,2026-09-20T04:50:00+09:00
141.84400,45.77500,+2.17,,14.54,12.38,+2.17,12.89,+1.65,2026-09-20,2026-09-20T04:50:00+09:00
141.90600,45.77500,+2.39,,14.57,12.18,+2.39,12.76,+1.81,2026-09-20,2026-09-20T04:50:00+09:00
141.96900,45.77500,+2.47,,14.58,12.11,+2.47,12.71,+1.87,2026-09-20,2026-09-20T04:50:00+09:00
142.03100,45.77500,+2.56,,14.59,12.03,+2.56,12.66,+1.93,2026-09-20,2026-09-20T04:50:00+09:00
142.09400,45.77500,+2.35,,14.29,11.94,+2.35,12.59,+1.70,2026-09-20,2026-09-20T04:50:00+09:00
142.15600,45.77500,+2.43,,14.27,11.84,+2.43,12.53,+1.75,2026-09-20,2026-09-20T04:50:00+09:00
142.21900,45.77500,+2.51,,14.25,11.74,+2.51,12.45,+1.79,2026-09-20,2026-09-20T04:50:00+09:00
142.28100,45.77500,+2.58,,14.22,11.64,+2.58,12.38,+1.84,2026-09-20,2026-09-20T04:50:00+09:00
142.34400,45.77500,+2.66,,14.19,11.53,+2.66,12.31,+1.88,2026-09-20,2026-09-20T04:50:00+09:00
141.40600,45.72500,+1.93,,14.40,12.47,+1.93,12.95,+1.46,2026-09-20,2026-09-20T04:50:00+09:00
141.46900,45.72500,+1.92,,14.41,12.49,+1.92,12.96,+1.45,2026-09-20,2026-09-20T04:50:00+09:00
141.53100,45.72500,+1.92,,14.42,12.50,+1.92,12.98,+1.45,2026-09-20,2026-09-20T04:50:00+09:00
141.59400,45.72500,+1.93,,14.44,12.51,+1.93,12.98,+1.46,2026-09-20,2026-09-20T04:50:00+09:00
141.65600,45.72500,+1.95,,14.46,12.51,+1.95,12.98,+1.48,2026-09-20,2026-09-20T04:50:00+09:00
141.71900,45.72500,+2.00,,14.49,12.49,+2.00,12.97,+1.52,2026-09-20,2026-09-20T04:50:00+09:00
141.78100,45.72500,+2.07,,14.54,12.47,+2.07,12.96,+1.58,2026-09-20,2026-09-20T04:50:00+09:00
141.84400,45.72500,+2.16,,14.59,12.43,+2.16,12.94,+1.65,2026-09-20,2026-09-20T04:50:00+09:00
141.90600,45.72500,+2.38,,14.63,12.26,+2.38,12.82,+1.82,2026-09-20,2026-09-20T04:50:00+09:00
141.96900,45.72500,+2.48,,14.66,12.18,+2.48,12.76,+1.89,2026-09-20,2026-09-20T04:50:00+09:00
142.03100,45.72500,+2.57,,14.66,12.09,+2.57,12.70,+1.96,2026-09-20,2026-09-20T04:50:00+09:00
142.09400,45.72500,+2.39,,14.38,11.99,+2.39,12.63,+1.75,2026-09-20,2026-09-20T04:50:00+09:00
142.15600,45.72500,+2.46,,14.34,11.88,+2.46,12.55,+1.79,2026-09-20,2026-09-20T04:50:00+09:00
142.21900,45.72500,+2.53,,14.30,11.76,+2.53,12.47,+1.82,2026-09-20,2026-09-20T04:50:00+09:00
142.28100,45.72500,+2.61,,14.26,11.65,+2.61,12.39,+1.86,2026-09-20,2026-09-20T04:50:00+09:00
142.34400,45.72500,+2.69,,14.22,11.53,+2.69,12.31,+1.91,2026-09-20,2026-09-20T04:50:00+09:00
140.65600,45.67500,+2.57,,14.67,12.10,+2.57,12.61,+2.06,2026-09-20,2026-09-20T04:50:00+09:00
140.71900,45.67500,+2.54,,14.68,12.13,+2.54,12.64,+2.04,2026-09-20,2026-09-20T04:50:00+09:00
140.78100,45.67500,+2.52,,14.68,12.17,+2.52,12.67,+2.01,2026-09-20,2026-09-20T04:50:00+09:00
140.84400,45.67500,+2.49,,14.68,12.20,+2.49,12.70,+1.98,2026-09-20,2026-09-20T04:50:00+09:00
140.90600,45.67500,+2.45,,14.68,12.23,+2.45,12.73,+1.95,2026-09-20,2026-09-20T04:50:00+09:00
140.96900,45.67500,+2.40,,14.67,12.27,+2.40,12.77,+1.90,2026-09-20,2026-09-20T04:50:00+09:00
141.03100,45.67500,+2.34,,14.64,12.31,+2.34,12.80,+1.85,2026-09-20,2026-09-20T04:50:00+09:00
141.09400,45.67500,+2.65,,14.99,12.34,+2.65,12.83,+2.16,2026-09-20,2026-09-20T04:50:00+09:00
141.15600,45.67500,+2.62,,15.00,12.38,+2.62,12.86,+2.13,2026-09-20,2026-09-20T04:50:00+09:00
141.21900,45.67500,+2.59,,15.01,12.42,+2.59,12.90,+2.12,2026-09-20,2026-09-20T04:50:00+09:00
141.28100,45.67500,+2.59,,15.04,12.45,+2.59,12.93,+2.11,2026-09-20,2026-09-20T04:50:00+09:00
141.34400,45.67500,+2.11,,14.60,12.49,+2.11,12.96,+1.64,2026-09-20,2026-09-20T04:50:00+09:00
141.40600,45.67500,+1.90,,14.41,12.52,+1.90,12.98,+1.43,2026-09-20,2026-09-20T04:50:00+09:00
141.46900,45.67500,+1.88,,14.43,12.54,+1.88,13.00,+1.42,2026-09-20,2026-09-20T04:50:00+09:00
141.53100,45.67500,+1.87,,14.43,12.56,+1.87,13.02,+1.42,2026-09-20,2026-09-20T04:50:00+09:00
141.59400,45.67500,+1.87,,14.44,12.57,+1.87,13.03,+1.42,2026-09-20,2026-09-20T04:50:00+09:00
141.65600,45.67500,+1.89,,14.46,12.57,+1.89,13.03,+1.43,2026-09-20,2026-09-20T04:50:00+09:00
141.71900,45.67500,+1.94,,14.50,12.56,+1.94,13.02,+1.48,2026-09-20,2026-09-20T04:50:00+09:00
141.78100,45.67500,+2.03,,14.57,12.53,+2.03,13.01,+1.56,2026-09-20,2026-09-20T04:50:00+09:00
141.84400,45.67500,+2.16,,14.66,12.50,+2.16,12.98,+1.68,2026-09-20,2026-09-20T04:50:00+09:00
141.90600,45.67500,+2.29,,14.73,12.44,+2.29,12.95,+1.79,2026-09-20,2026-09-20T04:50:00+09:00
141.96900,45.67500,+2.52,,14.77,12.25,+2.52,12.81,+1.95,2026-09-20,2026-09-20T04:50:00+09:00
142.03100,45.67500,+2.40,,14.54,12.15,+2.40,12.74,+1.80,2026-09-20,2026-09-20T04:50:00+09:00
142.09400,45.67500,+2.45,,14.49,12.03,+2.45,12.66,+1.82,2026-09-20,2026-09-20T04:50:00+09:00
142.15600,45.67500,+2.50,,14.41,11.91,+2.50,12.58,+1.83,2026-09-20,2026-09-20T04:50:00+09:00
142.21900,45.67500,+2.56,,14.34,11.78,+2.56,12.49,+1.86,2026-09-20,2026-09-20T04:50:00+09:00
142.28100,45.67500,+2.64,,14.29,11.65,+2.64,12.40,+1.89,2026-09-20,2026-09-20T04:50:00+09:00
142.34400,45.67500,+2.72,,14.24,11.52,+2.72,12.31,+1.93,2026-09-20,2026-09-20T04:50:00+09:00
142.40600,45.67500,+2.81,,14.20,11.40,+2.81,12.22,+1.98,2026-09-20,2026-09-20T04:50:00+09:00
142.46900,45.67500,+2.89,,14.17,11.28,+2.89,12.14,+2.03,2026-09-20,2026-09-20T04:50:00+09:00
142.53100,45.67500,+3.36,,14.53,11.17,+3.36,12.06,+2.47,2026-09-20,2026-09-20T04:50:00+09:00
142.59400,45.67500,+3.41,,14.49,11.07,+3.41,11.99,+2.49,2026-09-20,2026-09-20T04:50:00+09:00
140.65600,45.62500,+2.59,,14.70,12.10,+2.59,12.61,+2.09,2026-09-20,2026-09-20T04:50:00+09:00
140.71900,45.62500,+2.58,,14.71,12.14,+2.58,12.64,+2.07,2026-09-20,2026-09-20T04:50:00+09:00
140.78100,45.62500,+2.55,,14.72,12.17,+2.55,12.67,+2.05,2026-09-20,2026-09-20T04:50:00+09:00
140.84400,45.62500,+2.52,,14.73,12.21,+2.52,12.70,+2.02,2026-09-20,2026-09-20T04:50:00+09:00
140.90600,45.62500,+2.48,,14.72,12.24,+2.48,12.74,+1.99,2026-09-20,2026-09-20T04:50:00+09:00
140.96900,45.62500,+2.43,,14.71,12.28,+2.43,12.77,+1.94,2026-09-20,2026-09-20T04:50:00+09:00
141.03100,45.62500,+2.36,,14.69,12.32,+2.36,12.81,+1.88,2026-09-20,2026-09-20T04:50:00+09:00
141.09400,45.62500,+2.29,,14.65,12.36,+2.29,12.85,+1.80,2026-09-20,2026-09-20T04:50:00+09:00
141.15600,45.62500,+2.58,,14.99,12.40,+2.58,12.88,+2.10,2026-09-20,2026-09-20T04:50:00+09:00
141.21900,45.62500,+2.55,,14.99,12.45,+2.55,12.92,+2.08,2026-09-20,2026-09-20T04:50:00+09:00
141.28100,45.62500,+2.54,,15.02,12.49,+2.54,12.95,+2.07,2026-09-20,2026-09-20T04:50:00+09:00
141.34400,45.62500,+2.13,,14.65,12.53,+2.13,12.99,+1.67,2026-09-20,2026-09-20T04:50:00+09:00
141.40600,45.62500,+1.87,,14.43,12.56,+1.87,13.01,+1.42,2026-09-20,2026-09-20T04:50:00+09:00
141.46900,45.62500,+1.86,,14.45,12.59,+1.86,13.04,+1.41,2026-09-20,2026-09-20T04:50:00+09:00
141.53100,45.62500,+1.84,,14.45,12.61,+1.84,13.06,+1.40,2026-09-20,2026-09-20T04:50:00+09:00
141.59400,45.62500,+1.83,,14.45,12.63,+1.83,13.07,+1.38,2026-09-20,2026-09-20T04:50:00+09:00
141.65600,45.62500,+1.82,,14.46,12.63,+1.82,13.07,+1.38,2026-09-20,2026-09-20T04:50:00+09:00
141.71900,45.62500,+1.87,,14.49,12.62,+1.87,13.07,+1.42,2026-09-20,2026-09-20T04:50:00+09:00
141.78100,45.62500,+1.99,,14.58,12.60,+1.99,13.05,+1.53,2026-09-20,2026-09-20T04:50:00+09:00
141.84400,45.62500,+2.19,,14.74,12.56,+2.19,13.02,+1.72,2026-09-20,2026-09-20T04:50:00+09:00
141.90600,45.62500,+2.38,,14.88,12.50,+2.38,12.99,+1.90,2026-09-20,2026-09-20T04:50:00+09:00
141.96900,45.62500,+2.62,,14.93,12.31,+2.62,12.86,+2.07,2026-09-20,2026-09-20T04:50:00+09:00
142.03100,45.62500,+2.52,,14.72,12.20,+2.52,12.78,+1.94,2026-09-20,2026-09-20T04:50:00+09:00
142.09400,45.62500,+2.53,,14.60,12.07,+2.53,12.69,+1.90,2026-09-20,2026-09-20T04:50:00+09:00
142.15600,45.62500,+2.54,,14.48,11.93,+2.54,12.60,+1.88,2026-09-20,2026-09-20T04:50:00+09:00
142.21900,45.62500,+2.59,,14.38,11.79,+2.59,12.50,+1.88,2026-09-20,2026-09-20T04:50:00+09:00
142.28100,45.62500,+2.66,,14.31,11.64,+2.66,12.40,+1.91,2026-09-20,2026-09-20T04:50:00+09:00
142.34400,45.62500,+2.75,,14.26,11.50,+2.75,12.30,+1.95,2026-09-20,2026-09-20T04:50:00+09:00
142.40600,45.62500,+2.85,,14.22,11.37,+2.85,12.21,+2.01,2026-09-20,2026-09-20T04:50:00+09:00
142.46900,45.62500,+3.30,,14.54,11.24,+3.30,12.12,+2.42,2026-09-20,2026-09-20T04:50:00+09:00
142.53100,45.62500,+3.36,,14.49,11.13,+3.36,12.04,+2.45,2026-09-20,2026-09-20T04:50:00+09:00
142.59400,45.62500,+3.42,,14.44,11.02,+3.42,11.96,+2.48,2026-09-20,2026-09-20T04:50:00+09:00
140.65600,45.57500,+2.62,,14.73,12.10,+2.62,12.61,+2.12,2026-09-20,2026-09-20T04:50:00+09:00
140.71900,45.57500,+2.61,,14.75,12.14,+2.61,12.64,+2.11,2026-09-20,2026-09-20T04:50:00+09:00
140.78100,45.57500,+2.60,,14.77,12.17,+2.60,12.67,+2.10,2026-09-20,2026-09-20T04:50:00+09:00
140.84400,45.57500,+2.57,,14.78,12.21,+2.57,12.70,+2.08,2026-09-20,2026-09-20T04:50:00+09:00
140.90600,45.57500,+2.54,,14.78,12.25,+2.54,12.74,+2.05,2026-09-20,2026-09-20T04:50:00+09:00
140.96900,45.57500,+2.48,,14.77,12.29,+2.48,12.78,+2.00,2026-09-20,2026-09-20T04:50:00+09:00
141.03100,45.57500,+2.41,,14.74,12.33,+2.41,12.81,+1.93,2026-09-20,2026-09-20T04:50:00+09:00
141.09400,45.57500,+2.32,,14.69,12.38,+2.32,12.85,+1.84,2026-09-20,2026-09-20T04:50:00+09:00
141.15600,45.57500,+2.21,,14.63,12.42,+2.21,12.89,+1.74,2026-09-20,2026-09-20T04:50:00+09:00
141.21900,45.57500,+2.50,,14.96,12.47,+2.50,12.93,+2.03,2026-09-20,2026-09-20T04:50:00+09:00
141.28100,45.57500,+2.47,,14.99,12.51,+2.47,12.97,+2.02,2026-09-20,2026-09-20T04:50:00+09:00
141.34400,45.57500,+2.49,,15.05,12.56,+2.49,13.01,+2.04,2026-09-20,2026-09-20T04:50:00+09:00
141.40600,45.57500,+1.26,,13.86,12.60,+1.26,13.04,+0.82,2026-09-20,2026-09-20T04:50:00+09:00
141.46900,45.57500,+1.85,,14.49,12.64,+1.85,13.07,+1.42,2026-09-20,2026-09-20T04:50:00+09:00
141.53100,45.57500,+1.84,,14.50,12.66,+1.84,13.10,+1.41,2026-09-20,2026-09-20T04:50:00+09:00
141.59400,45.57500,+1.81,,14.49,12.68,+1.81,13.11,+1.38,2026-09-20,2026-09-20T04:50:00+09:00
141.65600,45.57500,+1.77,,14.46,12.69,+1.77,13.12,+1.34,2026-09-20,2026-09-20T04:50:00+09:00
141.71900,45.57500,+1.75,,14.43,12.68,+1.75,13.11,+1.32,2026-09-20,2026-09-20T04:50:00+09:00
141.78100,45.57500,+1.87,,14.53,12.66,+1.87,13.10,+1.44,2026-09-20,2026-09-20T04:50:00+09:00
141.84400,45.57500,+2.21,,14.82,12.61,+2.21,13.07,+1.76,2026-09-20,2026-09-20T04:50:00+09:00
141.90600,45.57500,+2.56,,15.11,12.55,+2.56,13.02,+2.08,2026-09-20,2026-09-20T04:50:00+09:00
141.96900,45.57500,+2.79,,15.16,12.37,+2.79,12.90,+2.26,2026-09-20,2026-09-20T04:50:00+09:00
