amedas_id,name,longitude,latitude,elevation_m,observed_at,temperature_c,temperature_quality,precipitation_1h_mm,precipitation_1h_quality,wind_speed_ms,wind_speed_quality,wind_direction_code,wind_direction_deg,wind_direction_quality
81371,防府,131.533333,34.04,4,2026-09-07T07:00:00+09:00,25.6,0,0.0,0,1.3,0,14.0,315.0,0
81386,下松,131.871667,34.01,27,2026-09-07T07:00:00+09:00,24.5,0,0.0,0,0.6,0,14.0,315.0,0
81397,玖珂,132.075,34.095,68,2026-09-07T07:00:00+09:00,25.5,0,0.0,0,1.4,0,3.0,67.5,0
81428,下関,130.925,33.948333,3,2026-09-07T07:00:00+09:00,26.2,0,0.0,0,2.8,0,3.0,67.5,0
81436,宇部,131.278333,33.93,5,2026-09-07T07:00:00+09:00,25.4,0,0.0,0,0.8,0,4.0,90.0,0
81481,柳井,132.113333,33.958333,3,2026-09-07T07:00:00+09:00,25.7,0,0.0,0,3.3,0,2.0,45.0,0
81486,安下庄,132.293333,33.903333,5,2026-09-07T07:00:00+09:00,25.8,0,0.0,0,2.9,0,2.0,45.0,0
82036,小呂島,130.035,33.863333,49,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
82046,宗像,130.538333,33.808333,7,2026-09-07T07:00:00+09:00,25.6,0,0.0,0,4.7,0,1.0,22.5,0
82056,八幡,130.743333,33.851667,20,2026-09-07T07:00:00+09:00,26.0,0,0.0,0,1.2,0,2.0,45.0,0
82068,空港北町,131.035,33.845,7,2026-09-07T07:00:00+09:00,26.2,0,0.0,0,2.7,0,4.0,90.0,0
82097,東谷,130.865,33.778333,55,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
82101,行橋,130.975,33.713333,9,2026-09-07T07:00:00+09:00,23.7,0,0.0,0,1.3,0,12.0,270.0,0
82136,飯塚,130.693333,33.651667,37,2026-09-07T07:00:00+09:00,23.7,0,0.0,0,0.5,0,12.0,270.0,0
82171,前原,130.19,33.56,5,2026-09-07T07:00:00+09:00,25.5,0,0.0,0,4.0,0,1.0,22.5,0
82182,福岡,130.375,33.581667,3,2026-09-07T07:00:00+09:00,26.2,0,0.0,0,3.5,0,1.0,22.5,0
82186,博多,130.451667,33.583333,9,2026-09-07T07:00:00+09:00,25.4,0,0.0,0,1.3,0,2.0,45.0,0
82191,太宰府,130.49,33.496667,52,2026-09-07T07:00:00+09:00,25.3,0,0.0,0,0.6,0,9.0,202.5,0
82206,添田,130.855,33.558333,92,2026-09-07T07:00:00+09:00,23.6,0,0.0,0,1.0,0,3.0,67.5,0
82241,早良脇山,130.353333,33.488333,83,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
82261,朝倉,130.695,33.406667,38,2026-09-07T07:00:00+09:00,25.0,0,0.0,0,1.3,0,3.0,67.5,0
82272,英彦山,130.923333,33.488333,823,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
82306,久留米,130.493333,33.303333,7,2026-09-07T07:00:00+09:00,25.5,0,0.0,0,3.5,0,1.0,22.5,0
82316,耳納山,130.625,33.291667,607,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
82317,黒木,130.645,33.225,144,2026-09-07T07:00:00+09:00,24.0,0,0.0,0,2.0,0,1.0,22.5,0
82331,柳川,130.403333,33.16,7,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
82361,大牟田,130.466667,33.006667,40,2026-09-07T07:00:00+09:00,24.0,0,0.5,0,1.5,0,1.0,22.5,0
83021,国見,131.575,33.678333,53,2026-09-07T07:00:00+09:00,22.4,0,0.5,0,1.8,0,7.0,157.5,0
83051,中津,131.245,33.586667,12,2026-09-07T07:00:00+09:00,23.0,0,3.0,0,0.9,1,15.0,337.5,1
83061,豊後高田,131.433333,33.57,5,2026-09-07T07:00:00+09:00,23.0,0,0.5,0,1.2,0,2.0,45.0,0
83096,耶馬渓,131.115,33.445,100,2026-09-07T07:00:00+09:00,,,0.5,0,,,,,
83106,院内,131.316667,33.42,90,2026-09-07T07:00:00+09:00,22.2,0,1.0,0,1.1,0,3.0,67.5,0
83121,杵築,131.596667,33.416667,5,2026-09-07T07:00:00+09:00,23.4,0,0.0,0,0.9,0,13.0,292.5,0
83126,武蔵,131.736667,33.478333,5,2026-09-07T07:00:00+09:00,23.5,0,0.0,0,4.1,0,15.0,337.5,0
83137,日田,130.928333,33.321667,83,2026-09-07T07:00:00+09:00,24.5,0,0.0,0,2.1,0,5.0,112.5,0
83191,玖珠,131.155,33.291667,331,2026-09-07T07:00:00+09:00,21.5,0,0.5,0,1.1,0,15.0,337.5,0
83201,湯布院,131.346667,33.253333,435,2026-09-07T07:00:00+09:00,21.2,0,0.0,0,1.2,0,1.0,22.5,0
83216,大分,131.618333,33.235,5,2026-09-07T07:00:00+09:00,24.2,0,0.0,0,2.7,0,14.0,315.0,0
83226,佐賀関,131.865,33.248333,1,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
83242,椿ヶ鼻,130.915,33.19,843,2026-09-07T07:00:00+09:00,,,0.5,0,,,,,
83286,臼杵,131.796667,33.131667,30,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
83341,犬飼,131.631667,33.065,121,2026-09-07T07:00:00+09:00,22.3,0,0.5,0,1.1,0,16.0,0.0,0
83371,竹田,131.398333,32.973333,261,2026-09-07T07:00:00+09:00,21.7,0,1.0,0,0.5,0,4.0,90.0,0
83401,佐伯,131.901667,32.95,2,2026-09-07T07:00:00+09:00,23.4,0,0.0,0,1.6,0,9.0,202.5,0
83431,宇目,131.675,32.845,200,2026-09-07T07:00:00+09:00,22.1,0,0.0,0,0.3,0,11.0,247.5,0
83476,蒲江,131.923333,32.795,2,2026-09-07T07:00:00+09:00,24.8,0,0.0,0,4.0,0,16.0,0.0,0
84012,鰐浦,129.445,34.698333,63,2026-09-07T07:00:00+09:00,25.0,0,0.0,0,6.5,0,4.0,90.0,0
84072,厳原,129.291667,34.196667,5,2026-09-07T07:00:00+09:00,25.0,0,0.0,0,4.1,0,15.0,337.5,0
84076,美津島,129.33,34.285,63,2026-09-07T07:00:00+09:00,24.7,0,0.0,0,6.4,0,1.0,22.5,0
84121,芦辺,129.721667,33.8,97,2026-09-07T07:00:00+09:00,23.9,0,0.0,0,5.5,0,2.0,45.0,0
84122,石田,129.785,33.748333,12,2026-09-07T07:00:00+09:00,24.7,0,0.0,0,10.5,0,1.0,22.5,0
84171,平戸,129.55,33.36,58,2026-09-07T07:00:00+09:00,25.3,0,0.0,0,7.1,0,1.0,22.5,0
84183,松浦,129.711667,33.341667,14,2026-09-07T07:00:00+09:00,26.0,0,0.0,0,6.3,0,2.0,45.0,0
84266,佐世保,129.726667,33.158333,4,2026-09-07T07:00:00+09:00,26.1,0,0.5,0,4.0,0,1.0,22.5,0
84306,西海,129.651667,33.013333,18,2026-09-07T07:00:00+09:00,26.6,0,0.0,0,2.1,0,2.0,45.0,0
84341,有川,129.118333,32.981667,11,2026-09-07T07:00:00+09:00,26.4,0,0.0,0,5.3,0,1.0,22.5,0
84361,長浦岳,129.738333,32.908333,510,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
84371,大村,129.913333,32.916667,3,2026-09-07T07:00:00+09:00,27.0,0,0.0,0,5.7,0,1.0,22.5,0
84441,諫早,130.025,32.843333,15,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
84496,長崎,129.866667,32.733333,27,2026-09-07T07:00:00+09:00,26.6,0,0.0,0,1.5,0,1.0,22.5,0
84519,雲仙岳,130.261667,32.736667,678,2026-09-07T07:00:00+09:00,20.5,0,0.0,0,8.6,0,2.0,45.0,0
84523,島原,130.361667,32.76,14,2026-09-07T07:00:00+09:00,25.0,0,0.0,0,5.0,0,15.0,337.5,0
84536,福江,128.826667,32.693333,25,2026-09-07T07:00:00+09:00,26.4,0,0.0,0,5.1,0,16.0,0.0,0
84537,上大津,128.831667,32.665,77,2026-09-07T07:00:00+09:00,25.9,0,0.0,0,8.2,0,16.0,0.0,0
84561,口之津,130.193333,32.611667,13,2026-09-07T07:00:00+09:00,26.0,0,0.0,0,2.3,0,16.0,0.0,0
84597,脇岬,129.776667,32.581667,4,2026-09-07T07:00:00+09:00,27.0,0,0.0,0,1.8,0,3.0,67.5,0
85033,唐津,129.955,33.458333,23,2026-09-07T07:00:00+09:00,25.3,0,0.0,0,4.6,0,16.0,0.0,0
85046,北山,130.22,33.413333,339,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
85106,鳥栖,130.516667,33.385,25,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
85116,伊万里,129.878333,33.266667,25,2026-09-07T07:00:00+09:00,26.0,0,0.0,0,4.0,0,1.0,22.5,0
85142,佐賀,130.305,33.265,6,2026-09-07T07:00:00+09:00,25.8,0,0.0,0,5.6,0,3.0,67.5,0
85161,嬉野,129.995,33.116667,81,2026-09-07T07:00:00+09:00,23.8,0,0.0,0,0.7,0,14.0,315.0,0
85166,白石,130.148333,33.183333,2,2026-09-07T07:00:00+09:00,25.5,0,0.0,0,1.0,0,8.0,180.0,0
85176,川副,130.301667,33.148333,2,2026-09-07T07:00:00+09:00,25.5,0,0.0,0,6.3,0,2.0,45.0,0
86006,鹿北,130.691667,33.115,119,2026-09-07T07:00:00+09:00,23.3,0,0.0,0,3.6,0,14.0,315.0,0
86066,南小国,131.066667,33.103333,448,2026-09-07T07:00:00+09:00,21.0,0,1.5,0,1.7,0,14.0,315.0,0
86086,岱明,130.511667,32.915,15,2026-09-07T07:00:00+09:00,24.4,0,0.0,0,2.6,0,16.0,0.0,0
86101,菊池,130.781667,32.945,83,2026-09-07T07:00:00+09:00,23.9,0,0.0,0,2.0,0,2.0,45.0,0
86111,阿蘇乙姫,131.04,32.946667,487,2026-09-07T07:00:00+09:00,21.4,0,0.0,0,2.8,0,4.0,90.0,0
86141,熊本,130.706667,32.813333,38,2026-09-07T07:00:00+09:00,25.4,0,0.0,0,2.4,0,2.0,45.0,0
86146,益城,130.855,32.836667,193,2026-09-07T07:00:00+09:00,22.8,0,7.0,0,5.0,0,2.0,45.0,0
86157,南阿蘇,131.013333,32.831667,394,2026-09-07T07:00:00+09:00,21.8,0,0.5,0,1.0,0,10.0,225.0,0
86161,高森,131.125,32.821667,555,2026-09-07T07:00:00+09:00,21.6,0,0.0,0,3.6,0,1.0,22.5,0
86181,宇土,130.656667,32.7,6,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
86197,山都,130.958333,32.711667,574,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
86216,三角,130.478333,32.611667,60,2026-09-07T07:00:00+09:00,25.2,0,0.0,0,4.6,0,1.0,22.5,0
86236,甲佐,130.816667,32.671667,52,2026-09-07T07:00:00+09:00,23.2,0,0.0,0,0.8,0,2.0,45.0,0
86271,松島,130.446667,32.515,2,2026-09-07T07:00:00+09:00,26.1,0,0.0,0,3.7,0,1.0,22.5,0
86316,本渡,130.18,32.468333,30,2026-09-07T07:00:00+09:00,26.2,0,0.0,0,4.0,0,1.0,22.5,0
86336,八代,130.606667,32.473333,8,2026-09-07T07:00:00+09:00,24.0,0,0.0,0,1.2,0,2.0,45.0,0
86396,田浦,130.508333,32.363333,3,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
86407,山江,130.746667,32.301667,218,2026-09-07T07:00:00+09:00,,,0.5,0,,,,,
86411,五木,130.826667,32.395,310,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
86451,水俣,130.406667,32.205,6,2026-09-07T07:00:00+09:00,24.6,0,0.0,0,1.6,0,4.0,90.0,0
86461,一勝地,130.645,32.245,120,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
86467,人吉,130.755,32.216667,146,2026-09-07T07:00:00+09:00,22.7,0,0.0,0,0.5,0,14.0,315.0,0
86477,上,130.905,32.225,166,2026-09-07T07:00:00+09:00,22.5,0,0.0,0,0.6,0,7.0,157.5,0
86478,多良木,130.95,32.295,210,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
86481,湯前横谷,131.043333,32.263333,665,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
86491,牛深,130.026667,32.196667,3,2026-09-07T07:00:00+09:00,27.2,0,0.0,0,3.1,0,2.0,45.0,0
87041,高千穂,131.29,32.711667,350,2026-09-07T07:00:00+09:00,21.4,0,0.5,0,0.3,0,16.0,0.0,0
87066,古江,131.82,32.711667,14,2026-09-07T07:00:00+09:00,23.7,0,0.0,0,5.2,0,16.0,0.0,0
87071,鞍岡,131.156667,32.643333,590,2026-09-07T07:00:00+09:00,21.0,0,0.5,0,0.2,0,0.0,0.0,0
87086,日之影,131.406667,32.681667,262,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
87127,諸塚,131.335,32.516667,150,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
87136,北方,131.525,32.561667,30,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
87141,延岡,131.656667,32.581667,19,2026-09-07T07:00:00+09:00,24.6,0,0.0,0,1.8,0,1.0,22.5,0
87157,椎葉,131.103333,32.475,517,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
87181,日向,131.6,32.408333,20,2026-09-07T07:00:00+09:00,23.7,0,0.0,0,1.5,0,11.0,247.5,0
87206,神門,131.331667,32.385,250,2026-09-07T07:00:00+09:00,22.1,0,0.0,0,0.3,0,12.0,270.0,0
87231,西米良,131.151667,32.24,260,2026-09-07T07:00:00+09:00,22.3,0,0.5,0,0.2,0,0.0,0.0,0
87251,都農,131.541667,32.283333,61,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
87293,高鍋,131.475,32.123333,57,2026-09-07T07:00:00+09:00,24.5,0,0.0,0,0.7,0,1.0,22.5,0
87301,加久藤,130.81,32.046667,228,2026-09-07T07:00:00+09:00,22.8,0,0.0,0,1.1,0,5.0,112.5,0
87331,西都,131.413333,32.063333,8,2026-09-07T07:00:00+09:00,24.0,0,0.0,0,0.4,0,3.0,67.5,0
87346,えびの高原,130.84,31.945,1150,2026-09-07T07:00:00+09:00,,,0.5,0,,,,,
87352,小林,130.953333,32.0,276,2026-09-07T07:00:00+09:00,22.4,0,1.5,0,1.3,0,15.0,337.5,0
87361,野尻,131.156667,31.956667,182,2026-09-07T07:00:00+09:00,,,0.5,0,,,,,
87371,国富,131.296667,32.006667,66,2026-09-07T07:00:00+09:00,,,1.0,0,,,,,
87376,宮崎,131.413333,31.938333,9,2026-09-07T07:00:00+09:00,23.7,0,3.0,0,1.7,0,16.0,0.0,0
87406,田野,131.308333,31.843333,134,2026-09-07T07:00:00+09:00,22.9,0,0.5,0,1.2,0,4.0,90.0,0
87412,赤江,131.448333,31.876667,6,2026-09-07T07:00:00+09:00,24.3,0,0.5,0,8.4,0,1.0,22.5,0
87426,都城,131.081667,31.73,154,2026-09-07T07:00:00+09:00,22.9,0,0.0,0,3.0,0,16.0,0.0,0
87461,酒谷,131.266667,31.641667,160,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
87492,油津,131.406667,31.578333,3,2026-09-07T07:00:00+09:00,23.7,0,0.0,0,1.6,0,12.0,270.0,0
87501,串間,131.22,31.465,20,2026-09-07T07:00:00+09:00,24.3,0,0.5,0,1.6,0,2.0,45.0,0
88061,阿久根,130.2,32.026667,40,2026-09-07T07:00:00+09:00,25.2,0,0.0,0,1.6,0,2.0,45.0,0
88066,出水,130.351667,32.093333,11,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
88081,大口,130.626667,32.046667,175,2026-09-07T07:00:00+09:00,23.0,0,0.0,0,0.4,0,16.0,0.0,0
88101,紫尾山,130.366667,31.98,1060,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
88107,さつま柏原,130.455,31.916667,59,2026-09-07T07:00:00+09:00,23.3,0,0.0,0,0.8,0,3.0,67.5,0
88131,中甑,129.866667,31.835,10,2026-09-07T07:00:00+09:00,27.0,0,0.0,0,4.4,0,4.0,90.0,0
88151,川内,130.315,31.833333,5,2026-09-07T07:00:00+09:00,23.3,0,0.5,0,0.4,0,3.0,67.5,0
88166,溝辺,130.718333,31.803333,272,2026-09-07T07:00:00+09:00,22.7,0,0.0,0,0.9,0,15.0,337.5,0
88211,八重山,130.438333,31.746667,533,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
88261,東市来,130.328333,31.668333,40,2026-09-07T07:00:00+09:00,23.7,0,0.0,0,0.3,0,13.0,292.5,0
88286,牧之原,130.843333,31.661667,387,2026-09-07T07:00:00+09:00,21.9,0,0.5,0,4.3,0,4.0,90.0,0
88317,鹿児島,130.546667,31.555,4,2026-09-07T07:00:00+09:00,24.3,0,0.5,0,1.9,0,15.0,337.5,0
88331,輝北,130.855,31.588333,360,2026-09-07T07:00:00+09:00,22.0,0,0.0,0,2.2,0,2.0,45.0,0
88341,大隅,131.005,31.58,170,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
88371,加世田,130.325,31.415,9,2026-09-07T07:00:00+09:00,23.8,0,4.0,0,0.9,0,12.0,270.0,0
88392,吉ケ別府,130.861667,31.458333,89,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
88406,志布志,131.095,31.478333,70,2026-09-07T07:00:00+09:00,23.2,0,1.5,0,0.4,0,12.0,270.0,0
88432,喜入,130.54,31.386667,4,2026-09-07T07:00:00+09:00,24.0,0,0.5,0,0.6,0,14.0,315.0,0
88442,鹿屋,130.863333,31.391667,63,2026-09-07T07:00:00+09:00,24.6,0,0.0,0,4.3,0,1.0,22.5,0
88447,肝付前田,130.938333,31.34,31,2026-09-07T07:00:00+09:00,23.1,0,0.0,0,1.2,0,8.0,180.0,0
88466,枕崎,130.291667,31.271667,30,2026-09-07T07:00:00+09:00,23.6,0,4.0,0,2.6,0,15.0,337.5,0
88486,指宿,130.636667,31.25,5,2026-09-07T07:00:00+09:00,24.4,0,0.5,0,1.7,0,15.0,337.5,0
88506,内之浦,131.055,31.276667,8,2026-09-07T07:00:00+09:00,26.3,0,0.0,0,1.8,0,4.0,90.0,0
88536,田代,130.843333,31.198333,182,2026-09-07T07:00:00+09:00,23.3,0,0.0,0,1.0,0,10.0,225.0,0
88551,佐多,130.69,31.093333,27,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
88612,種子島,130.981667,30.72,25,2026-09-07T07:00:00+09:00,25.4,0,0.0,0,5.7,0,2.0,45.0,0
88621,中種子,130.991667,30.605,234,2026-09-07T07:00:00+09:00,24.1,0,0.0,0,3.6,0,2.0,45.0,0
88666,上中,130.901667,30.406667,150,2026-09-07T07:00:00+09:00,24.5,0,0.0,0,2.8,0,2.0,45.0,0
88686,屋久島,130.658333,30.385,37,2026-09-07T07:00:00+09:00,25.9,0,0.5,0,4.8,0,16.0,0.0,0
88706,尾之間,130.555,30.235,60,2026-09-07T07:00:00+09:00,25.8,0,0.0,0,1.8,0,16.0,0.0,0
88736,中之島,129.866667,29.84,220,2026-09-07T07:00:00+09:00,24.3,0,0.0,0,6.2,0,2.0,45.0,0
88746,平島,129.528333,29.683333,97,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
88756,諏訪之瀬島,129.705,29.61,111,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
88776,小宝島,129.328333,29.225,10,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
88781,宝島,129.201667,29.151667,33,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
88821,笠利,129.711667,28.43,4,2026-09-07T07:00:00+09:00,26.5,0,0.0,0,7.5,0,16.0,0.0,0
88837,名瀬,129.493333,28.385,3,2026-09-07T07:00:00+09:00,26.3,0,0.5,0,5.8,0,16.0,0.0,0
88851,喜界島,129.926667,28.32,5,2026-09-07T07:00:00+09:00,27.3,0,0.5,0,8.1,0,1.0,22.5,0
88901,古仁屋,129.315,28.143333,2,2026-09-07T07:00:00+09:00,26.4,0,0.5,0,0.9,0,1.0,22.5,0
88931,天城,128.88,27.835,2,2026-09-07T07:00:00+09:00,26.6,0,0.0,0,10.1,0,16.0,0.0,0
88956,伊仙,128.973333,27.676667,44,2026-09-07T07:00:00+09:00,26.3,0,0.0,0,5.6,0,16.0,0.0,0
88971,沖永良部,128.705,27.431667,27,2026-09-07T07:00:00+09:00,26.9,0,0.0,0,9.0,0,16.0,0.0,0
88986,与論島,128.401667,27.043333,14,2026-09-07T07:00:00+09:00,26.7,0,0.0,0,8.7,0,16.0,0.0,0
91011,伊是名,127.94,26.948333,14,2026-09-07T07:00:00+09:00,27.1,0,0.0,0,6.5,0,16.0,0.0,0
91021,奥,128.271667,26.835,232,2026-09-07T07:00:00+09:00,24.5,0,0.0,0,3.7,0,15.0,337.5,0
91046,国頭,128.178333,26.728333,8,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
91066,本部,127.898333,26.685,25,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
91081,東,128.153333,26.631667,24,2026-09-07T07:00:00+09:00,,,0.5,0,,,,,
91096,粟国,127.238333,26.591667,14,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
91107,名護,127.965,26.593333,6,2026-09-07T07:00:00+09:00,26.9,0,0.0,0,4.8,0,16.0,0.0,0
91121,読谷,127.733333,26.406667,90,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
91141,北原,126.713333,26.363333,7,2026-09-07T07:00:00+09:00,28.0,0,0.0,0,9.7,0,15.0,337.5,0
91146,久米島,126.803333,26.336667,5,2026-09-07T07:00:00+09:00,26.8,0,6.5,0,4.7,0,15.0,337.5,0
91151,渡名喜,127.141667,26.373333,7,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
91161,胡屋,127.803333,26.326667,105,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
91166,宮城島,127.971667,26.363333,100,2026-09-07T07:00:00+09:00,26.2,0,0.0,0,2.7,0,16.0,0.0,0
91181,渡嘉敷,127.363333,26.21,220,2026-09-07T07:00:00+09:00,25.6,0,0.0,0,5.4,0,15.0,337.5,0
91197,那覇,127.686667,26.206667,28,2026-09-07T07:00:00+09:00,27.5,0,0.0,0,6.5,0,16.0,0.0,0
91236,安次嶺,127.638333,26.193333,3,2026-09-07T07:00:00+09:00,27.5,0,0.0,0,9.7,0,15.0,337.5,0
91241,糸数,127.765,26.153333,186,2026-09-07T07:00:00+09:00,25.2,0,0.0,0,8.3,0,15.0,337.5,0
92006,北大東,131.326667,25.943333,22,2026-09-07T07:00:00+09:00,27.3,0,1.0,0,8.6,0,14.0,315.0,0
92011,南大東,131.228333,25.828333,15,2026-09-07T07:00:00+09:00,27.0,0,1.0,0,8.8,0,14.0,315.0,0
92012,旧東,131.263333,25.846667,48,2026-09-07T07:00:00+09:00,26.7,0,2.5,0,7.2,0,14.0,315.0,0
93012,下地島,125.143333,24.826667,8,2026-09-07T07:00:00+09:00,27.3,0,0.0,0,11.0,0,15.0,337.5,0
93041,宮古島,125.278333,24.793333,39,2026-09-07T07:00:00+09:00,27.6,0,0.0,0,8.3,0,15.0,337.5,0
93042,鏡原,125.295,24.781667,43,2026-09-07T07:00:00+09:00,27.2,0,0.0,0,8.5,0,15.0,337.5,0
93051,城辺,125.41,24.743333,55,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
93062,仲筋,124.675,24.653333,10,2026-09-07T07:00:00+09:00,27.4,0,0.0,0,8.8,0,15.0,337.5,0
94001,伊原間,124.28,24.506667,11,2026-09-07T07:00:00+09:00,27.0,0,0.0,0,6.5,0,15.0,337.5,0
94011,所野,122.978333,24.466667,15,2026-09-07T07:00:00+09:00,27.3,0,0.0,0,10.5,0,15.0,337.5,0
94017,与那国島,123.01,24.466667,30,2026-09-07T07:00:00+09:00,26.8,0,0.0,0,8.8,0,16.0,0.0,0
94036,川平,124.14,24.466667,7,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
94062,西表島,123.765,24.426667,10,2026-09-07T07:00:00+09:00,27.1,0,0.0,0,3.2,0,15.0,337.5,0
94081,石垣島,124.163333,24.336667,6,2026-09-07T07:00:00+09:00,27.1,0,0.0,0,6.2,0,15.0,337.5,0
94086,盛山,124.245,24.395,31,2026-09-07T07:00:00+09:00,26.7,0,0.0,0,5.2,0,15.0,337.5,0
94101,大原,123.871667,24.265,33,2026-09-07T07:00:00+09:00,25.1,0,0.0,0,1.8,0,14.0,315.0,0
94116,波照間,123.766667,24.055,38,2026-09-07T07:00:00+09:00,26.9,0,0.0,0,6.1,0,16.0,0.0,0
