longitude,latitude,display_c,forecast_c,observed_c,average_c,anomaly_c,previous_day_c,previous_diff_c,source_date,target_date
141.40600,45.87500,-3.32,15.00,,18.32,-3.32,11.19,+3.81,,2026-09-27
141.46900,45.87500,-3.33,15.00,,18.33,-3.33,11.18,+3.82,,2026-09-27
141.53100,45.87500,-3.33,15.00,,18.33,-3.33,11.16,+3.84,,2026-09-27
141.59400,45.87500,-3.34,15.00,,18.34,-3.34,11.14,+3.86,,2026-09-27
141.65600,45.87500,-3.34,15.00,,18.34,-3.34,11.11,+3.89,,2026-09-27
141.71900,45.87500,-3.34,15.00,,18.34,-3.34,11.09,+3.91,,2026-09-27
141.78100,45.87500,-3.35,15.00,,18.35,-3.35,11.07,+3.93,,2026-09-27
141.84400,45.87500,-3.50,15.00,,18.50,-3.50,11.04,+3.96,,2026-09-27
141.90600,45.87500,-3.51,15.00,,18.51,-3.51,11.02,+3.98,,2026-09-27
141.96900,45.87500,-3.51,15.00,,18.51,-3.51,11.01,+3.99,,2026-09-27
142.03100,45.87500,-3.52,15.00,,18.52,-3.52,10.99,+4.01,,2026-09-27
142.09400,45.87500,-3.53,15.00,,18.53,-3.53,9.89,+5.11,,2026-09-27
142.15600,45.87500,-3.54,15.00,,18.54,-3.54,9.88,+5.12,,2026-09-27
142.21900,45.87500,-3.56,15.00,,18.56,-3.56,9.87,+5.13,,2026-09-27
142.28100,45.87500,-3.57,15.00,,18.57,-3.57,9.85,+5.15,,2026-09-27
142.34400,45.87500,-3.58,15.00,,18.58,-3.58,9.83,+5.17,,2026-09-27
141.40600,45.82500,-3.33,15.00,,18.33,-3.33,11.23,+3.77,,2026-09-27
141.46900,45.82500,-3.33,16.00,,19.33,-3.33,12.21,+3.79,,2026-09-27
141.53100,45.82500,-3.34,16.00,,19.34,-3.34,12.19,+3.81,,2026-09-27
141.59400,45.82500,-3.34,15.00,,18.34,-3.34,11.16,+3.84,,2026-09-27
141.65600,45.82500,-3.35,15.00,,18.35,-3.35,11.13,+3.87,,2026-09-27
141.71900,45.82500,-3.35,15.00,,18.35,-3.35,11.10,+3.90,,2026-09-27
141.78100,45.82500,-3.35,15.00,,18.35,-3.35,11.07,+3.93,,2026-09-27
141.84400,45.82500,-3.35,15.00,,18.35,-3.35,11.05,+3.95,,2026-09-27
141.90600,45.82500,-3.50,15.00,,18.50,-3.50,11.03,+3.97,,2026-09-27
141.96900,45.82500,-3.51,15.00,,18.51,-3.51,11.01,+3.99,,2026-09-27
142.03100,45.82500,-3.52,15.00,,18.52,-3.52,10.99,+4.01,,2026-09-27
142.09400,45.82500,-3.53,15.00,,18.53,-3.53,9.96,+5.04,,2026-09-27
142.15600,45.82500,-3.54,15.00,,18.54,-3.54,9.94,+5.06,,2026-09-27
142.21900,45.82500,-3.55,15.00,,18.55,-3.55,9.91,+5.09,,2026-09-27
142.28100,45.82500,-3.57,15.00,,18.57,-3.57,9.89,+5.11,,2026-09-27
142.34400,45.82500,-3.58,15.00,,18.58,-3.58,9.86,+5.14,,2026-09-27
141.40600,45.77500,-3.33,15.00,,18.33,-3.33,11.27,+3.73,,2026-09-27
141.46900,45.77500,-3.34,15.00,,18.34,-3.34,11.26,+3.74,,2026-09-27
141.53100,45.77500,-3.35,15.00,,18.35,-3.35,11.23,+3.77,,2026-09-27
141.59400,45.77500,-3.35,15.00,,18.35,-3.35,11.20,+3.80,,2026-09-27
141.65600,45.77500,-3.36,15.00,,18.36,-3.36,11.16,+3.84,,2026-09-27
141.71900,45.77500,-3.36,15.00,,18.36,-3.36,11.12,+3.88,,2026-09-27
141.78100,45.77500,-3.36,15.00,,18.36,-3.36,11.08,+3.92,,2026-09-27
141.84400,45.77500,-3.36,15.00,,18.36,-3.36,11.05,+3.95,,2026-09-27
141.90600,45.77500,-3.49,15.00,,18.49,-3.49,11.03,+3.97,,2026-09-27
141.96900,45.77500,-3.50,15.00,,18.50,-3.50,11.01,+3.99,,2026-09-27
142.03100,45.77500,-3.51,15.00,,18.51,-3.51,10.99,+4.01,,2026-09-27
142.09400,45.77500,-3.52,15.00,,18.52,-3.52,10.04,+4.96,,2026-09-27
142.15600,45.77500,-3.53,15.00,,18.53,-3.53,10.00,+5.00,,2026-09-27
142.21900,45.77500,-3.55,15.00,,18.55,-3.55,9.96,+5.04,,2026-09-27
142.28100,45.77500,-3.56,15.00,,18.56,-3.56,9.92,+5.08,,2026-09-27
142.34400,45.77500,-3.58,15.00,,18.58,-3.58,9.89,+5.11,,2026-09-27
141.40600,45.72500,-3.34,15.00,,18.34,-3.34,11.33,+3.67,,2026-09-27
141.46900,45.72500,-3.35,15.00,,18.35,-3.35,11.32,+3.68,,2026-09-27
141.53100,45.72500,-3.36,15.00,,18.36,-3.36,11.29,+3.71,,2026-09-27
141.59400,45.72500,-3.36,15.00,,18.36,-3.36,11.24,+3.76,,2026-09-27
141.65600,45.72500,-3.36,15.00,,18.36,-3.36,11.19,+3.81,,2026-09-27
141.71900,45.72500,-3.37,15.00,,18.37,-3.37,11.13,+3.87,,2026-09-27
141.78100,45.72500,-3.37,15.00,,18.37,-3.37,11.09,+3.91,,2026-09-27
141.84400,45.72500,-3.37,15.00,,18.37,-3.37,11.06,+3.94,,2026-09-27
141.90600,45.72500,-3.48,15.00,,18.48,-3.48,11.04,+3.96,,2026-09-27
141.96900,45.72500,-3.49,15.00,,18.49,-3.49,11.02,+3.98,,2026-09-27
142.03100,45.72500,-3.50,15.00,,18.50,-3.50,11.00,+4.00,,2026-09-27
142.09400,45.72500,-3.51,15.00,,18.51,-3.51,10.13,+4.87,,2026-09-27
142.15600,45.72500,-3.53,15.00,,18.53,-3.53,10.08,+4.92,,2026-09-27
142.21900,45.72500,-3.55,15.00,,18.55,-3.55,10.02,+4.98,,2026-09-27
142.28100,45.72500,-3.56,15.00,,18.56,-3.56,9.96,+5.04,,2026-09-27
142.34400,45.72500,-3.58,15.00,,18.58,-3.58,9.91,+5.09,,2026-09-27
140.65600,45.67500,-3.19,16.00,,19.19,-3.19,14.65,+1.35,,2026-09-27
140.71900,45.67500,-3.20,16.00,,19.20,-3.20,14.66,+1.34,,2026-09-27
140.78100,45.67500,-3.22,16.00,,19.22,-3.22,14.67,+1.33,,2026-09-27
140.84400,45.67500,-3.23,16.00,,19.23,-3.23,14.67,+1.33,,2026-09-27
140.90600,45.67500,-3.25,16.00,,19.25,-3.25,14.67,+1.33,,2026-09-27
140.96900,45.67500,-3.26,16.00,,19.26,-3.26,14.67,+1.33,,2026-09-27
141.03100,45.67500,-3.28,16.00,,19.28,-3.28,14.66,+1.34,,2026-09-27
141.09400,45.67500,-3.29,16.00,,19.29,-3.29,15.14,+0.86,,2026-09-27
141.15600,45.67500,-3.30,16.00,,19.30,-3.30,15.14,+0.86,,2026-09-27
141.21900,45.67500,-3.32,15.00,,18.32,-3.32,14.15,+0.85,,2026-09-27
141.28100,45.67500,-3.33,15.00,,18.33,-3.33,14.15,+0.85,,2026-09-27
141.34400,45.67500,-3.34,15.00,,18.34,-3.34,12.32,+2.68,,2026-09-27
141.40600,45.67500,-3.35,15.00,,18.35,-3.35,11.41,+3.59,,2026-09-27
