longitude,latitude,display_c,forecast_c,observed_c,average_c,anomaly_c,previous_day_c,previous_diff_c,source_date,target_date
141.40600,45.87500,-4.55,,12.35,16.90,-4.55,12.68,-0.33,2026-09-18,2026-09-18
141.46900,45.87500,-4.55,,12.36,16.91,-4.55,12.68,-0.32,2026-09-18,2026-09-18
141.53100,45.87500,-4.54,,12.37,16.91,-4.54,12.68,-0.30,2026-09-18,2026-09-18
141.59400,45.87500,-4.53,,12.39,16.92,-4.53,12.67,-0.28,2026-09-18,2026-09-18
141.65600,45.87500,-4.51,,12.41,16.91,-4.51,12.67,-0.26,2026-09-18,2026-09-18
141.71900,45.87500,-4.48,,12.43,16.91,-4.48,12.67,-0.24,2026-09-18,2026-09-18
141.78100,45.87500,-4.44,,12.45,16.89,-4.44,12.67,-0.22,2026-09-18,2026-09-18
141.84400,45.87500,-4.46,,12.47,16.93,-4.46,12.67,-0.20,2026-09-18,2026-09-18
141.90600,45.87500,-4.42,,12.48,16.90,-4.42,12.67,-0.18,2026-09-18,2026-09-18
141.96900,45.87500,-4.38,,12.49,16.87,-4.38,12.66,-0.17,2026-09-18,2026-09-18
142.03100,45.87500,-4.34,,12.50,16.84,-4.34,12.66,-0.16,2026-09-18,2026-09-18
142.09400,45.87500,-5.53,,11.26,16.80,-5.53,11.78,-0.51,2026-09-18,2026-09-18
142.15600,45.87500,-5.54,,11.21,16.76,-5.54,11.76,-0.54,2026-09-18,2026-09-18
142.21900,45.87500,-5.56,,11.15,16.71,-5.56,11.73,-0.58,2026-09-18,2026-09-18
142.28100,45.87500,-5.59,,11.08,16.67,-5.59,11.70,-0.62,2026-09-18,2026-09-18
142.34400,45.87500,-5.61,,11.01,16.63,-5.61,11.67,-0.65,2026-09-18,2026-09-18
141.40600,45.82500,-4.58,,12.35,16.94,-4.58,12.70,-0.34,2026-09-18,2026-09-18
141.46900,45.82500,-4.58,,12.37,16.95,-4.58,12.69,-0.33,2026-09-18,2026-09-18
141.53100,45.82500,-4.57,,12.38,16.96,-4.57,12.69,-0.31,2026-09-18,2026-09-18
141.59400,45.82500,-4.56,,12.40,16.96,-4.56,12.69,-0.29,2026-09-18,2026-09-18
141.65600,45.82500,-4.54,,12.42,16.96,-4.54,12.69,-0.26,2026-09-18,2026-09-18
141.71900,45.82500,-4.50,,12.45,16.95,-4.50,12.68,-0.23,2026-09-18,2026-09-18
141.78100,45.82500,-4.46,,12.48,16.94,-4.46,12.69,-0.20,2026-09-18,2026-09-18
141.84400,45.82500,-4.41,,12.51,16.92,-4.41,12.69,-0.18,2026-09-18,2026-09-18
141.90600,45.82500,-4.40,,12.53,16.94,-4.40,12.69,-0.15,2026-09-18,2026-09-18
141.96900,45.82500,-4.36,,12.55,16.90,-4.36,12.69,-0.14,2026-09-18,2026-09-18
142.03100,45.82500,-4.32,,12.55,16.87,-4.32,12.68,-0.13,2026-09-18,2026-09-18
142.09400,45.82500,-5.45,,11.37,16.82,-5.45,11.85,-0.47,2026-09-18,2026-09-18
142.15600,45.82500,-5.48,,11.30,16.78,-5.48,11.82,-0.51,2026-09-18,2026-09-18
142.21900,45.82500,-5.51,,11.22,16.73,-5.51,11.78,-0.56,2026-09-18,2026-09-18
142.28100,45.82500,-5.55,,11.13,16.68,-5.55,11.73,-0.61,2026-09-18,2026-09-18
142.34400,45.82500,-5.59,,11.04,16.63,-5.59,11.69,-0.65,2026-09-18,2026-09-18
141.40600,45.77500,-4.61,,12.36,16.98,-4.61,12.72,-0.35,2026-09-18,2026-09-18
141.46900,45.77500,-4.61,,12.38,16.99,-4.61,12.72,-0.34,2026-09-18,2026-09-18
141.53100,45.77500,-4.61,,12.39,17.00,-4.61,12.71,-0.32,2026-09-18,2026-09-18
141.59400,45.77500,-4.60,,12.41,17.01,-4.60,12.71,-0.29,2026-09-18,2026-09-18
141.65600,45.77500,-4.57,,12.44,17.01,-4.57,12.70,-0.26,2026-09-18,2026-09-18
141.71900,45.77500,-4.53,,12.48,17.00,-4.53,12.70,-0.23,2026-09-18,2026-09-18
141.78100,45.77500,-4.47,,12.52,16.99,-4.47,12.70,-0.19,2026-09-18,2026-09-18
141.84400,45.77500,-4.40,,12.56,16.96,-4.40,12.71,-0.15,2026-09-18,2026-09-18
141.90600,45.77500,-4.38,,12.60,16.98,-4.38,12.72,-0.12,2026-09-18,2026-09-18
141.96900,45.77500,-4.32,,12.62,16.94,-4.32,12.72,-0.10,2026-09-18,2026-09-18
142.03100,45.77500,-4.27,,12.62,16.90,-4.27,12.71,-0.09,2026-09-18,2026-09-18
142.09400,45.77500,-5.34,,11.51,16.85,-5.34,11.93,-0.42,2026-09-18,2026-09-18
142.15600,45.77500,-5.39,,11.40,16.80,-5.39,11.88,-0.48,2026-09-18,2026-09-18
142.21900,45.77500,-5.46,,11.28,16.74,-5.46,11.82,-0.54,2026-09-18,2026-09-18
142.28100,45.77500,-5.52,,11.17,16.69,-5.52,11.77,-0.60,2026-09-18,2026-09-18
142.34400,45.77500,-5.58,,11.05,16.63,-5.58,11.71,-0.66,2026-09-18,2026-09-18
141.40600,45.72500,-4.64,,12.38,17.02,-4.64,12.75,-0.37,2026-09-18,2026-09-18
141.46900,45.72500,-4.64,,12.39,17.04,-4.64,12.75,-0.35,2026-09-18,2026-09-18
141.53100,45.72500,-4.65,,12.41,17.05,-4.65,12.74,-0.33,2026-09-18,2026-09-18
141.59400,45.72500,-4.63,,12.42,17.06,-4.63,12.73,-0.31,2026-09-18,2026-09-18
141.65600,45.72500,-4.61,,12.45,17.06,-4.61,12.72,-0.27,2026-09-18,2026-09-18
141.71900,45.72500,-4.56,,12.50,17.05,-4.56,12.72,-0.22,2026-09-18,2026-09-18
141.78100,45.72500,-4.48,,12.56,17.04,-4.48,12.72,-0.16,2026-09-18,2026-09-18
141.84400,45.72500,-4.38,,12.63,17.01,-4.38,12.74,-0.11,2026-09-18,2026-09-18
